0.438370	0.411457	0.533102	0.393163	0.447182	0.015057
0.438570	0.411139	0.532833	0.393587	0.447393	0.014571
0.438715	0.411693	0.534304	0.392261	0.445873	0.015446
0.438361	0.411298	0.533294	0.393178	0.446930	0.014902
0.436784	0.411406	0.531648	0.396414	0.447770	0.014830
0.436339	0.412114	0.532116	0.397258	0.446312	0.015225
0.437819	0.411958	0.533689	0.394166	0.445689	0.015150
0.438691	0.411227	0.533308	0.392576	0.447282	0.015042
0.438427	0.411190	0.533215	0.392991	0.447353	0.014937
0.438385	0.411321	0.533617	0.393295	0.446411	0.014807
0.438341	0.411279	0.533564	0.393255	0.446584	0.014828
0.438815	0.411706	0.534218	0.391957	0.446187	0.015584
0.438624	0.411674	0.534283	0.392488	0.445805	0.015351
0.438383	0.411384	0.533484	0.393267	0.446596	0.014883
0.437521	0.411390	0.532325	0.395033	0.447381	0.014713
0.438361	0.411298	0.533294	0.393178	0.446930	0.014902
0.437654	0.411803	0.533527	0.394359	0.445994	0.015045
0.437422	0.412072	0.533522	0.394363	0.445999	0.015369
0.436631	0.411617	0.532540	0.396253	0.447005	0.014942
0.437882	0.411892	0.533721	0.393978	0.445911	0.015156
0.438138	0.411444	0.533479	0.393412	0.446874	0.015006
0.437819	0.411958	0.533689	0.394166	0.445689	0.015150
0.437307	0.411977	0.533479	0.394546	0.445976	0.015283
0.436666	0.412047	0.532277	0.396731	0.446184	0.015073
0.436604	0.411605	0.532153	0.396440	0.446928	0.014909
0.437597	0.411260	0.532371	0.395157	0.447215	0.014504
0.437513	0.411298	0.532691	0.395064	0.447568	0.014655
0.436276	0.412037	0.531649	0.397693	0.446429	0.015172
0.437663	0.411936	0.533710	0.394154	0.445873	0.015223
0.438383	0.411384	0.533484	0.393267	0.446596	0.014883
0.438513	0.411526	0.534229	0.392734	0.446190	0.015187
0.438422	0.411355	0.533282	0.393135	0.446878	0.014931
0.436170	0.411947	0.531370	0.397545	0.447005	0.015277
0.438487	0.411612	0.533767	0.393078	0.446218	0.015074
0.438715	0.411693	0.534304	0.392261	0.445873	0.015446
0.438660	0.411198	0.533270	0.392591	0.447341	0.015034
0.436784	0.411406	0.531648	0.396414	0.447770	0.014830
0.438726	0.411770	0.533771	0.392374	0.446313	0.015439
0.436006	0.410952	0.530152	0.397758	0.449436	0.015286
0.437542	0.411822	0.533598	0.394458	0.445881	0.015074
0.437619	0.411770	0.533484	0.394630	0.446024	0.014937
0.437654	0.411803	0.533527	0.394359	0.445994	0.015045
0.436681	0.411545	0.532159	0.396407	0.447029	0.014840
0.438019	0.411770	0.533586	0.393818	0.445974	0.015059
0.438534	0.411289	0.533166	0.393180	0.446933	0.014816
0.436747	0.411206	0.531688	0.396443	0.448053	0.014744
0.438537	0.411229	0.532640	0.393243	0.447856	0.014893
0.437506	0.411859	0.533416	0.394513	0.446166	0.015115
0.437239	0.411690	0.533264	0.394755	0.446505	0.015058
0.436335	0.412102	0.532098	0.397152	0.446156	0.015225
0.438314	0.411449	0.533555	0.392585	0.447153	0.015353
0.438683	0.411107	0.532803	0.393020	0.447711	0.014811
0.436143	0.412007	0.531785	0.397694	0.446430	0.015213
0.437208	0.411381	0.532478	0.396059	0.446505	0.014433
0.437860	0.411856	0.533789	0.393871	0.445864	0.015181
0.436784	0.411406	0.531648	0.396414	0.447770	0.014830
0.437557	0.411926	0.533609	0.394155	0.445978	0.015268
0.436787	0.411949	0.532393	0.396777	0.446235	0.014917
0.437432	0.411719	0.533459	0.394513	0.446242	0.015049
0.436143	0.412007	0.531785	0.397694	0.446430	0.015213
0.435776	0.411799	0.530791	0.398752	0.447917	0.015467
0.436597	0.412045	0.532108	0.396536	0.446720	0.015213
0.438154	0.411638	0.533907	0.393644	0.446067	0.014989
0.437696	0.411892	0.533765	0.394129	0.446078	0.015199
0.436497	0.412016	0.532045	0.397156	0.446149	0.015067
0.438747	0.411167	0.532880	0.393078	0.447461	0.014757
0.436014	0.412100	0.531571	0.398009	0.446625	0.015356
0.436213	0.410898	0.529958	0.397909	0.449546	0.015175
0.437386	0.411902	0.533547	0.394420	0.445996	0.015233
0.437219	0.411614	0.532543	0.395327	0.446903	0.014870
0.436035	0.411053	0.530175	0.397621	0.449468	0.015367
0.436153	0.410692	0.530229	0.397283	0.449774	0.015180
0.436321	0.412097	0.532094	0.397241	0.446293	0.015224
0.436035	0.412110	0.531607	0.397946	0.447063	0.015410
0.436005	0.411791	0.531660	0.397860	0.446682	0.015137
0.436055	0.412157	0.531800	0.398013	0.445979	0.015302
0.437445	0.411421	0.532334	0.395316	0.447093	0.014638
0.436959	0.411489	0.532092	0.396220	0.447023	0.014692
0.436199	0.411669	0.531240	0.397640	0.447792	0.015169
0.436731	0.411265	0.530303	0.397355	0.448570	0.014909
0.436285	0.412040	0.531573	0.397834	0.447028	0.015224
0.436014	0.412100	0.531571	0.398009	0.446625	0.015356
0.436138	0.411901	0.531455	0.397721	0.446900	0.015211
0.436339	0.412114	0.532116	0.397258	0.446312	0.015225
0.438715	0.411693	0.534304	0.392261	0.445873	0.015446
0.437921	0.411862	0.533617	0.393838	0.446104	0.015179
0.436681	0.411545	0.532159	0.396407	0.447029	0.014840
0.437588	0.411880	0.533318	0.394404	0.446168	0.015128
0.435997	0.411070	0.530036	0.397974	0.449349	0.015343
0.437512	0.411297	0.532681	0.395060	0.447564	0.014655
0.438574	0.411192	0.533019	0.393070	0.447348	0.014835
0.438487	0.411182	0.533098	0.393070	0.447348	0.014866
0.438456	0.411275	0.533049	0.393208	0.447317	0.014881
0.437697	0.411843	0.533540	0.394056	0.446111	0.015180
0.437826	0.411754	0.533569	0.394078	0.446135	0.015043
0.438716	0.411694	0.534305	0.392262	0.445874	0.015446
0.438189	0.411630	0.533468	0.393223	0.446603	0.015178
0.436441	0.410911	0.530115	0.397243	0.449662	0.015165
0.435984	0.410953	0.530124	0.397970	0.449388	0.015261
0.437533	0.411814	0.533588	0.394450	0.446112	0.015090
0.438684	0.411660	0.534188	0.392227	0.446046	0.015452
0.437243	0.411986	0.533481	0.394606	0.445944	0.015299
0.438452	0.411333	0.533600	0.393028	0.446680	0.014937
0.438185	0.411711	0.533350	0.393490	0.446605	0.015122
0.438127	0.411657	0.533901	0.393640	0.446062	0.015017
0.438691	0.411227	0.533308	0.392576	0.447282	0.015042
0.438527	0.411302	0.533111	0.392874	0.447347	0.015031
0.437322	0.411709	0.532798	0.395364	0.446435	0.014821
0.436223	0.412082	0.531642	0.397688	0.446423	0.015239
0.437604	0.412013	0.533344	0.394568	0.445895	0.015147
0.438574	0.411192	0.533019	0.393070	0.447348	0.014835
0.436537	0.410902	0.531594	0.396609	0.448155	0.014625
0.438414	0.411377	0.533510	0.393052	0.446692	0.014974
0.437697	0.411843	0.533540	0.394056	0.446111	0.015180
0.436337	0.412104	0.532202	0.397389	0.446000	0.015166
0.436039	0.411881	0.531401	0.397821	0.446922	0.015247
0.436703	0.411151	0.531125	0.396854	0.448359	0.014761
0.438452	0.411333	0.533600	0.393028	0.446680	0.014937
0.437191	0.411350	0.532223	0.395558	0.447340	0.014684
0.436795	0.411483	0.531646	0.396852	0.447126	0.014678
0.436504	0.411903	0.532000	0.396767	0.446649	0.015101
0.436095	0.411036	0.530069	0.397776	0.449470	0.015317
0.436006	0.410952	0.530152	0.397758	0.449436	0.015286
0.436544	0.411145	0.531150	0.396562	0.448583	0.014960
0.437581	0.411803	0.533607	0.394065	0.446244	0.015215
0.437386	0.411902	0.533547	0.394420	0.445996	0.015233
0.437058	0.411330	0.532057	0.395632	0.447885	0.014823
0.436316	0.411717	0.531851	0.397388	0.446686	0.014956
0.436179	0.410750	0.530212	0.397709	0.449227	0.014975
0.438690	0.410999	0.533222	0.392878	0.447351	0.014734
0.436803	0.411425	0.531671	0.396422	0.447672	0.014813
0.436142	0.411206	0.530286	0.397875	0.448899	0.015203
0.437198	0.411358	0.532232	0.395565	0.447348	0.014684
0.436469	0.412034	0.532032	0.397268	0.446424	0.015100
0.436270	0.410835	0.530321	0.397381	0.449228	0.015017
0.436150	0.411801	0.531424	0.397839	0.446942	0.015117
0.436959	0.411489	0.532092	0.396220	0.447023	0.014692
0.436073	0.412000	0.531595	0.398197	0.446665	0.015222
0.436171	0.410934	0.530005	0.397612	0.449651	0.015291
0.436166	0.410929	0.530091	0.397401	0.449627	0.015301
0.435931	0.411059	0.530291	0.397403	0.449522	0.015462
0.438838	0.411199	0.533355	0.392539	0.447311	0.014984
0.438420	0.411163	0.532958	0.393141	0.447571	0.014885
0.437712	0.411857	0.533657	0.394194	0.446023	0.015129
0.435939	0.411015	0.529966	0.397921	0.449613	0.015435
0.437229	0.411187	0.532440	0.395252	0.447392	0.014632
0.435828	0.411035	0.529982	0.398086	0.449374	0.015420
0.437381	0.411411	0.532424	0.395030	0.447324	0.014788
0.438733	0.411710	0.534183	0.392111	0.446043	0.015528
0.438536	0.411462	0.533707	0.392756	0.447149	0.015191
0.436359	0.410834	0.530214	0.397234	0.449652	0.015136
0.437000	0.411025	0.531683	0.395975	0.448374	0.014658
0.438558	0.411425	0.532796	0.393539	0.447190	0.014785
0.437600	0.411852	0.533338	0.394472	0.446304	0.015086
0.438452	0.411516	0.533078	0.392905	0.447198	0.015187
0.438392	0.411164	0.533167	0.393063	0.447340	0.014897
0.438775	0.411750	0.534235	0.392149	0.445855	0.015515
0.437448	0.411360	0.532396	0.395026	0.447339	0.014719
0.436643	0.412025	0.532248	0.396710	0.446160	0.015073
0.437652	0.411411	0.532215	0.394952	0.447414	0.014702
0.437381	0.411411	0.532424	0.395030	0.447324	0.014788
0.436462	0.411363	0.530909	0.397571	0.447935	0.014863
0.436244	0.411017	0.530350	0.397667	0.448882	0.015019
0.437444	0.411605	0.533606	0.394604	0.445975	0.014906
0.436243	0.411043	0.530210	0.397428	0.449714	0.015338
0.436166	0.411943	0.532117	0.397335	0.446530	0.015195
0.436459	0.411361	0.531311	0.397036	0.447934	0.014908
0.436062	0.411099	0.530348	0.397401	0.449250	0.015327
0.436447	0.411007	0.530146	0.397156	0.449676	0.015245
0.436138	0.411901	0.531455	0.397721	0.446900	0.015211
0.436202	0.411444	0.531845	0.397424	0.447272	0.014883
0.436250	0.411164	0.531056	0.397474	0.448521	0.014958
0.436129	0.410707	0.530153	0.397255	0.449840	0.015245
0.436458	0.411396	0.531380	0.396784	0.447972	0.014988
0.435813	0.411020	0.530037	0.398096	0.449363	0.015404
0.438690	0.410999	0.533222	0.392878	0.447351	0.014734
0.438747	0.411167	0.532880	0.393078	0.447461	0.014757
0.438420	0.411163	0.532958	0.393141	0.447571	0.014885
0.436705	0.410881	0.530754	0.396774	0.449136	0.014825
0.437395	0.411187	0.532547	0.394871	0.447380	0.014669
0.436359	0.410834	0.530214	0.397234	0.449652	0.015136
0.437782	0.411855	0.533798	0.393889	0.446048	0.015222
0.438732	0.411153	0.532862	0.393064	0.447502	0.014767
0.438423	0.411182	0.533303	0.393098	0.447331	0.014882
0.436569	0.410650	0.529822	0.397387	0.449994	0.015046
0.438504	0.411252	0.533010	0.393064	0.447341	0.014913
